epoch,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,0.636759642363466,0.7997734470096994,1.9147347778356507,0.11577376340763323,0.6724840022231403,0.7919516520030383,1.8979157860318634,0.11163973536435431,1
1,0.6197881330959281,0.8043198930175617,1.8885387008248498,0.11415820405223787,0.6739471942970627,0.7902709118560534,1.8838283705614933,0.11816172774109698,1
2,0.6151662308134531,0.8068481806730514,1.8800626241212657,0.11313868697947554,0.6648626584755747,0.7940420204505593,1.8765384448093372,0.11802026519729049,2
3,0.6040584800797596,0.8094899257823204,1.8722828634557072,0.11224904577744002,0.6648508140131046,0.7943092065981433,1.8677830777172029,0.11778666564601237,3
4,0.5964483115451726,0.8115747232612041,1.8639265850820275,0.11090722564730669,0.6577151830259123,0.7949767994423029,1.8602632245533308,0.11558263552931203,4
5,0.5912745620336449,0.8124375837118898,1.8564002720761568,0.11064082564217133,0.6514863905545912,0.7989190156895933,1.8532247262501584,0.11009567072795401,5
6,0.5844613012993893,0.8148403992853412,1.8493743578224835,0.1097598298098028,0.6421997053842795,0.800667431865514,1.846581376774868,0.1086642493799282,6
7,0.5817013567912648,0.8161145872318593,1.8431888869604849,0.10879207061684315,0.6469532888970877,0.7993741284573871,1.8406558025948898,0.11345963294351728,6
8,0.5814096819979754,0.816883540711331,1.8382519201424923,0.10854741510459157,0.6461710281670093,0.8003316496143598,1.836543484025662,0.11082533176073835,6
9,0.5737274425071582,0.8188918225081719,1.8340067025749973,0.10760442064132919,0.645825980682122,0.8017745297374231,1.831709442940179,0.1114531567197267,6
10,0.5670662542467403,0.8201882822148063,1.8286475200397838,0.10700777264484962,0.6436075041952886,0.8019215777660551,1.8265319379986296,0.10754169039079384,6
11,0.5637736007745503,0.8210576050908932,1.8241839616674553,0.10686764347638228,0.6446599944641715,0.8019742683486395,1.8219057665196616,0.10962043084262107,6
12,0.5591477520807445,0.822295578494681,1.8197029293942448,0.10608563397171165,0.6445592872406307,0.7995778753389298,1.8176181849145154,0.11378265721079565,6
13,0.5558696162195234,0.8231668637336027,1.8152969212341217,0.10575962266817056,0.6380279152801163,0.8035898469668163,1.813233966612802,0.10580438333910294,7
14,0.5544930081269894,0.8243284911786659,1.8112647162261153,0.10504125548599094,0.6371591901700747,0.8029588637070623,1.8092509016087932,0.1093422315005269,8
15,0.5469458892157203,0.8259073751311774,1.807173764925398,0.10438397961561938,0.6406076262263876,0.80344350566039,1.805061913850165,0.10580053212382898,8
16,0.543733784364678,0.8267501427246314,1.8028360545497233,0.10383334845832053,0.6378279862043105,0.8031406004199227,1.8010866932760052,0.10339883360493635,8
17,0.5465285512221139,0.8262850094106235,1.7993336666822932,0.10383065446087245,0.640353586524725,0.8027502027933493,1.7977086557353363,0.10607590386051569,8
18,0.5399935282243972,0.8276649797969261,1.7959726010685484,0.10315051483431487,0.6392928553254981,0.8033217072480128,1.7943824975010019,0.10844985906618361,8
19,0.5335063750588754,0.8293688583766395,1.7923839960072003,0.10220712886195947,0.6440597569864047,0.8037217007954953,1.7906160736166261,0.10403843553612553,8
20,0.5306812955012098,0.8305344167111413,1.7888323854992718,0.10211018537640974,0.636724064107004,0.8047344961803391,1.7871535760602584,0.10523208072924772,9
21,0.5303677401391038,0.8303558692577441,1.7856284729796523,0.10182319614583955,0.6379359982515637,0.8046584126906315,1.7840307685649892,0.10521588870748555,9
22,0.5281978261618935,0.8307994436019789,1.7824568546463657,0.10149726743030957,0.6382662085326094,0.8047352567507873,1.7809108608182176,0.10360642086332593,9
23,0.52473309876626,0.8324378756479959,1.7794942000521863,0.10071170990614836,0.6363490143888875,0.8054875524625028,1.7779721059551787,0.10377251148575287,10
24,0.5201811568038157,0.8335412442784079,1.7764260246192578,0.10043581241221797,0.6336604007764867,0.8073011687731863,1.7748355820653696,0.10216461575757645,11
25,0.5199515415279314,0.8332642909579823,1.7733774204512096,0.10030796262607439,0.6329768452205156,0.8057386457430074,1.7719518774302765,0.10469126194333302,12
26,0.5175366773547834,0.8338732333526033,1.7704664351302444,0.09993692619843876,0.63812304201879,0.8051019396225104,1.7690822247307714,0.10637497642581002,12
27,0.5154586241912772,0.8349277073624104,1.767545918357234,0.09959006969663153,0.6448294871339673,0.8047643926614032,1.7663891625737254,0.10092388701396508,12
28,0.5113241812334075,0.8357118891524534,1.764958439550349,0.09900787382388863,0.6392833712853884,0.8064396767067472,1.763648941797377,0.10201347597245546,12
29,0.5061991569591544,0.8368648883107782,1.7621893551748755,0.09837044028080955,0.6434646059023706,0.8050032615002378,1.7608118616927748,0.1000649955062373,12
30,0.5076906789551702,0.8366492251512718,1.7594397739220156,0.09832103641373627,0.643786045242297,0.8050058123598708,1.758212151694853,0.10025497873324905,12
31,0.5029081140737436,0.8376978768525238,1.7568172796300554,0.09768990693097913,0.6408384768194274,0.8052036716274631,1.75553286195144,0.10303279256042913,12
32,0.5044277384005792,0.8381349593593803,1.7541958150252148,0.09748757698674597,0.6478846295491645,0.8038597824979394,1.753016545985233,0.10309833599661104,12
33,0.49652423846442795,0.8397074067388718,1.7517110640740468,0.09714549367195678,0.6517831883540279,0.8042033167751445,1.7504370117654862,0.10357052228784425,12
34,0.4948721376601716,0.8403121561566388,1.7491357471957474,0.0963856101955209,0.6509548915452079,0.8031223833175781,1.747933618033146,0.10077387847366068,12
35,0.4914220975679264,0.8410407500679488,1.7465796244792868,0.09598680438120812,0.6478228178071348,0.8040942895865204,1.7454127384414475,0.10133407710372029,12
36,0.48913697431310577,0.8419730513314818,1.7441155080519986,0.09602830708574456,0.639414056939514,0.8062866195249712,1.7429005055068119,0.098344337351158,12
37,0.4918982093620021,0.8411103848218676,1.7416885746218402,0.09554012246598996,0.6412153390285216,0.8057595224336128,1.7405789882070286,0.10167861777138847,12
38,0.4844239240980636,0.843322654657803,1.7392906812759825,0.09525654319872381,0.6423011623715099,0.8070478301233786,1.738118828726557,0.0973231933929282,12
39,0.4805965306378945,0.843965107500766,1.736852463780938,0.09447542555030748,0.6465569670655226,0.8064901828420059,1.7356935307756642,0.09578236307005686,12
40,0.4814736643032721,0.8440923748261482,1.7344849452524946,0.09458323566241135,0.6527164354528251,0.8051561395152858,1.7333982235752727,0.09814134977575709,12
41,0.47618986593875273,0.8455498197132267,1.732188870910247,0.0936527567348608,0.6506018293139182,0.8029752758229579,1.7310087940209136,0.1011264454303919,12
42,0.4763243369670988,0.8453085209660244,1.7298658876165298,0.09381039709369764,0.6520137840195706,0.8029795668267646,1.7287661446896694,0.09675029367980101,12
43,0.47552934434068833,0.8462736570842682,1.7276080075543416,0.0934096343873567,0.6505952364912159,0.8046580800008472,1.7266068685207492,0.09949562397439142,12
44,0.46823175584799365,0.8475862342619567,1.7254204512737006,0.09253177907936334,0.650436015387899,0.8054711392240228,1.724256641302241,0.09655214980630103,12
45,0.4730553998715348,0.8465712756798554,1.723211476052727,0.09300692117213778,0.6581724347644731,0.8020866773700381,1.722227718016334,0.09841355512764492,12
46,0.4681895349850083,0.8470846032112797,1.7211092026457582,0.09230701407212365,0.6614813420333361,0.8038296730034183,1.7201058674604686,0.09596730155076315,12
