epoch,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,0.8252272518231855,0.7621982467278786,2.322080041940084,0.14984123953236655,0.8433857139788176,0.7536393922072325,2.258949189555575,0.15340590156048345,1
1,0.7857529309322262,0.769240317670804,2.2370316499221183,0.14828513543422536,0.8223208691728743,0.7581045395323278,2.220292023539468,0.14501620946786248,2
2,0.7726397886698009,0.7722630286899589,2.209591558937313,0.14680667564602987,0.8130746083039987,0.7615110820181995,2.1992885889086775,0.1465026187453248,3
3,0.7652908018806525,0.7747709903384241,2.191268676280905,0.14531864207256417,0.8113094874902775,0.7613604575889465,2.183815725535475,0.14752314332824232,4
4,0.7608151174166746,0.775374621630695,2.1779183161813673,0.14498441304173862,0.8058570888481642,0.762290755678709,2.1729450800154884,0.14654508993703458,5
5,0.7520996474121746,0.7768723122263212,2.167179412888641,0.14433371627670843,0.802281038149407,0.7635075177059311,2.162173350919274,0.14251170564405405,6
6,0.745978105355773,0.7785148228828153,2.157664713754101,0.143383691951499,0.7948478993616606,0.7659767495224707,2.1530895342917185,0.14571108898422194,7
7,0.742226847030266,0.7808013517741053,2.1492177982912137,0.14238974620222183,0.794734126329422,0.7658633084971068,2.145365062879511,0.14520800815425766,8
8,0.739177537068986,0.7816258344564568,2.1413910267925105,0.14214116576106392,0.7863948210289604,0.7684104441898049,2.1381103442809124,0.14347462545198972,9
9,0.7305934601882745,0.7836018796133166,2.134459589062779,0.141128453228238,0.7889652500027104,0.7707519707705801,2.1311817823644046,0.13599047627841024,9
10,0.7286862975672672,0.7836295736636185,2.127812893622692,0.1410377629872604,0.7905244066527015,0.7682745114005012,2.1250886823091433,0.1442075000958355,9
11,0.7239227419011077,0.7856810335088796,2.1218053579713105,0.1404314808343525,0.7809026363648867,0.7694902459685947,2.118837005011712,0.1455267265566299,10
12,0.718843676951545,0.7867564040797715,2.115665960875285,0.13942871781516888,0.7821055943244382,0.769619361715327,2.11306340591971,0.14317907146179318,10
13,0.7158848996835145,0.7874914528416553,2.1099230656792223,0.13902524786824658,0.7783373994262595,0.7721843226562324,2.107494105329351,0.14087006050289397,11
14,0.7152082754593146,0.7875723782331542,2.1048593113928273,0.1390271482413021,0.7783249720931054,0.7717387012866351,2.1025298490903634,0.13824085445169668,12
15,0.7113537484093716,0.7887913264968376,2.1001881588631472,0.13847409797704582,0.773951936003409,0.7717064073064169,2.0979125463269397,0.13932929848624467,13
16,0.7065466334161006,0.790276508264679,2.095699909960954,0.13766484887725042,0.7756702492895879,0.7737610386753252,2.0932552975850287,0.13944520860214824,13
17,0.708606031205919,0.7901577886444062,2.091222087200251,0.13749447604057774,0.7689366978250052,0.775199252778281,2.0893094663891794,0.14073661756256461,14
18,0.7012446122821312,0.7919669411824621,2.0870741325561033,0.13701628353810408,0.7706102760214555,0.7758542004026977,2.084879629700861,0.13728239455529143,14
19,0.7036240846092938,0.7912237027484176,2.082903038360928,0.1369911907080716,0.768350234784578,0.7739210602986152,2.081188939282118,0.14180398944545128,15
20,0.6982108808836045,0.7927116476971086,2.079164396480386,0.13629562352231905,0.7665612752500334,0.7746117711242249,2.0773988605983225,0.14336684699514624,16
21,0.693764684789362,0.7935279476875076,2.0752680140212147,0.13567819407629425,0.7679058721191004,0.7746213749169777,2.0734404962850053,0.13557036430258565,16
22,0.696818792697979,0.7937439060752116,2.0715946093296496,0.1355930576088967,0.7670330700121428,0.775868200636441,2.07026615687087,0.1371727517637573,16
23,0.688142945186088,0.7952268320533821,2.0682425545012673,0.1354922535082964,0.7892504468560219,0.7732904432020785,2.066756285260581,0.13702718559152954,16
24,0.6860411857652385,0.7961055307254552,2.064876701574912,0.13441149493701463,0.7710973799228669,0.7744668249506056,2.0631404712675723,0.13788800085916914,16
25,0.6847408713478791,0.7965469253978608,2.061538219981601,0.13418932524281138,0.7698251812081588,0.7742688846555558,2.059797141548545,0.13868702010547665,16
26,0.6840585773625569,0.7962654368962653,2.0582084246685657,0.13458726030621704,0.7679071116996439,0.7748929009728847,2.056571510646175,0.1350396116842368,16
27,0.679330325466499,0.7976178671909899,2.054894966256587,0.13374753067509892,0.7657738564045806,0.7757197925323408,2.053314421289101,0.13629048473630181,17
28,0.6781590056611083,0.7984007166073268,2.0515971234672445,0.13343362148155266,0.7618733326855459,0.7761480534426966,2.0500708753439687,0.13328463839442542,18
29,0.6752492496928973,0.798900999355165,2.048507043506524,0.1329910691854257,0.7632569092668985,0.7773408274591672,2.0470647780745392,0.13456081959719723,18
30,0.6756796155408112,0.7995407711471297,2.045593663471957,0.13278204513869918,0.7717463982732673,0.7747058665157668,2.04423843058161,0.13563059489352003,18
31,0.6697493001208668,0.8005673366418423,2.0426989605832384,0.13244043029064026,0.7647895356542186,0.7775159938350319,2.041260512863013,0.13480223333658545,18
32,0.6671498765199505,0.8012768656095868,2.0396889906730946,0.13192831958649387,0.763048825373775,0.7775131566866873,2.038188245810312,0.13689222379142074,18
33,0.6705636739512981,0.8005355378391641,2.036833310381309,0.1321263468623634,0.7629137085456598,0.7778216796420848,2.0355858108431355,0.13323645973903164,18
34,0.6650342691755086,0.8016448168490613,2.034057651677057,0.13150001397886737,0.7635791101738026,0.7780148626817591,2.0327116054247285,0.13485598101536203,18
35,0.6620492825905482,0.8023711722588318,2.031272749611937,0.131099583014227,0.7692159473111755,0.77649228960679,2.029930630450201,0.13634748284156425,18
