epoch,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,0.5950841939545166,0.8100208857337414,1.8553401868075743,0.11246075184105327,0.5979373856594689,0.8094782143498187,1.8128590059245644,0.11109272882763012,1
1,0.5692546418143644,0.8170826360994128,1.8004420181368608,0.10863537827928503,0.5790302675021323,0.8156288728159533,1.7916768245671078,0.10640358548525503,2
2,0.5540683959790489,0.8213241564525618,1.7838933970130306,0.1066711104820624,0.5677511978306269,0.8185566734710812,1.775920050089348,0.10809337954798455,3
3,0.546400602349238,0.8237175916579722,1.7708059845404074,0.10557735104066947,0.5655980376820815,0.8195581333405552,1.7649400981627676,0.10459828005685545,4
4,0.5386407719108096,0.8260139771097714,1.7597144440518946,0.10396844714788865,0.5609527811408043,0.82080624234602,1.7552865966879356,0.10336044480166068,5
5,0.5356894351454855,0.8268355479017091,1.7515241782374225,0.10341887582460597,0.5556002063578681,0.8219874199891127,1.7480703756299414,0.10752514358810081,6
6,0.5306997546937033,0.8283110945879762,1.744667674378629,0.10223772677982347,0.558696607382674,0.8218109358847919,1.7417143107664437,0.10407270106168291,6
7,0.5257773383536882,0.8296417727681341,1.7392278890472306,0.10171068792793543,0.5583275371476224,0.8207938550675556,1.7361442093017607,0.10121346987413576,6
8,0.5219906860537696,0.8309692413004852,1.7337434003232093,0.10093246334797383,0.544234782614206,0.8253196601986803,1.7310623836169525,0.1015993886903126,7
9,0.5159871315790547,0.832833486511765,1.7283101815243684,0.1000396398864204,0.5465167841628978,0.8252474225305946,1.725895610061429,0.1013928995125132,7
10,0.5130642533781584,0.8339523867401666,1.7234723796176765,0.09929143726186812,0.5408261969293419,0.8270711271023546,1.7210813402188154,0.10016691510050897,8
11,0.5082518385298419,0.8356157396803082,1.718833419197163,0.09856963651168019,0.5372177371069005,0.8282864213362106,1.7165265786364883,0.09754717953760134,9
12,0.5070873263591563,0.8359141830259627,1.7142509973655569,0.09844586115367907,0.5406709003213205,0.827300229088684,1.7123525334945982,0.10223763916772996,9
13,0.5052964785424938,0.8363531078554871,1.7103982627619096,0.09807948848472392,0.5298159792627158,0.8316337657328651,1.7086332016993262,0.09607364212912518,10
14,0.5024130321341997,0.8372463465293395,1.706921060955144,0.0975180262048236,0.5392403015180638,0.8276197283107232,1.705241722959319,0.09961526836330255,10
15,0.4986036091215081,0.8385687596928483,1.7034628560200515,0.0968979591261215,0.5256757569156195,0.8317730222964712,1.7016597324358715,0.09736710078621046,11
16,0.4997054217459514,0.8385906131405422,1.7003075380844397,0.09661385719652506,0.5242017461281073,0.8316934574753647,1.6988475144050785,0.09550534755766667,12
17,0.4937004493386076,0.8397733919312498,1.6972735810639983,0.09620203685820787,0.5240298835854781,0.8331093339202978,1.6956256769858573,0.09712619172716777,13
18,0.49201864246823634,0.8404642324930282,1.6940626942323829,0.09572241434621515,0.5242061479703376,0.8316731605324325,1.6926240995110076,0.09723199640554099,13
19,0.49119175409364424,0.8404166846727897,1.691319287423586,0.09568579636924364,0.5257906379668336,0.8323593329100396,1.689916608318331,0.09678273626416911,13
20,0.489309664122891,0.8413519884180181,1.6886007166540997,0.09529475401842606,0.5270501026589619,0.8321992788913937,1.6873524524200985,0.09609456892376991,13
21,0.48528319358912825,0.8423981621966463,1.6860196533191656,0.09474721523126342,0.5242283866985848,0.8328769819421606,1.6846643747238847,0.09784276896271987,13
22,0.482961353267494,0.8432214482957114,1.683313705302369,0.09427392929868794,0.5459346154802724,0.8315788082984437,1.6821174426661745,0.09534167193211619,13
23,0.48412897033911,0.8433385710903801,1.6808768120235689,0.09389295601728212,0.5173407335030406,0.8348058766097894,1.6797948859129317,0.0965219705397973,14
24,0.4805806815885661,0.8435330806139791,1.6786010210209974,0.09399191694295655,0.5156852333169234,0.8351726762189402,1.6774321414150422,0.09485452125461809,15
25,0.4772677596157406,0.8446848067408248,1.6761622899093631,0.09325416111476677,0.5173219127874625,0.8349485587720605,1.6749399919602614,0.09539641076222019,15
26,0.4795655221008418,0.8446944073334567,1.6739264776991505,0.09322908571055989,0.5178940411853162,0.8359221970473898,1.672871998435947,0.09410398811559476,15
27,0.4753266781960663,0.8456588516437931,1.6716884342876377,0.09272034250918046,0.5159868308980214,0.8355699217186037,1.6706450871135694,0.09444665475430908,15
28,0.4730213547615629,0.846582839393233,1.6695206007539893,0.09215044736008858,0.511111949619494,0.8371521819849296,1.668458527834825,0.09297837463109221,16
29,0.4708179214631605,0.8467686099607161,1.6674141885071123,0.09196718776283856,0.5166406876554615,0.8349322911730221,1.6663064605052493,0.09451241806036743,16
30,0.4698958393077404,0.8471413352937827,1.6652457833150338,0.0920549224610945,0.5154477395117283,0.8355864520971283,1.664300451421406,0.09314932746873186,16
31,0.46940420301772695,0.8476600424952359,1.6632420853760224,0.09127758111482508,0.5144345180768716,0.8355939609023835,1.6623390126588349,0.09389300701183949,16
32,0.4659212223575478,0.8482866103548514,1.6613051624090398,0.09140882111475877,0.5164725934596438,0.8357142687580796,1.660412240973746,0.09331863971141402,16
33,0.46488566333264636,0.8487164772161714,1.6593887069990554,0.09098884578988026,0.5102135314361045,0.837943114662882,1.6585409876894217,0.0912616130674291,17
34,0.46254276264654964,0.8489579895110554,1.6575074191891301,0.09069913934101691,0.5108260471962001,0.8367586633265227,1.6566197742148323,0.0925165527573236,17
35,0.4597932985390139,0.8500497082189498,1.6555657003713804,0.09019237200885702,0.5097869395817581,0.8385433713762419,1.6546636154667322,0.09249098751796178,18
36,0.45944884595030927,0.8500095735388123,1.653745232985942,0.09035068387088935,0.5162924905356608,0.8351038474020785,1.6528916343411353,0.09181738968201056,18
37,0.4598644073290086,0.8498196716934409,1.652022305032623,0.09023903666209125,0.5078000821565327,0.8385836508801505,1.6511661924560288,0.09125808088565647,19
38,0.45622508476177853,0.8509462437140313,1.650309779716413,0.08968437069388567,0.5132406397869712,0.8362083102501952,1.6494749660762713,0.09135856210670987,19
39,0.4566237524543938,0.85073290457466,1.6486046443112612,0.08996570479814839,0.5100704160567961,0.8379307344488065,1.647816483719765,0.09315073944802146,19
40,0.45822119881012285,0.8506888368154096,1.6470757398685525,0.08966638047876234,0.5100084241675703,0.8375870381958745,1.646284733372082,0.09044065305402314,19
